[0.0022512397311882865, 0.04615, 0.030450669914738125, 0.009131864117861927, 0.008036040423718496, 0.10708343237461374, 0.6006666666666667, 0.1579656862745098, 0.1099267935578331, 0.03856749311294766, 0.001559346908824069, 0.29008746355685133, 0.01934249196910669, 0.29008746355685133, 0.01934249196910669, 0.15806886410979046, 0.5070927009682444, 0.22908992142297682, 1]
[0.010490831185717121, 0.06785, 0.031668696711327646, 0.015706806282722512, 0.01329037454691905, 0.0647729973853102, 0.34935897435897434, 0.09987745098039216, 0.0713909224011713, 0.011019283746556474, 0.00091726288754357, 0.22448979591836735, 0.016061786617456088, 0.22448979591836735, 0.016061786617456088, 0.09998774659968142, 0.20843266072442332, 0.10601328987594429, 1]
[0.0007109335861985346, 0.01815, 0.02679658952496955, 0.02082065018872519, 0.02082065018872519, 0.02810791537913002, 0.17916666666666667, 0.05036764705882353, 0.03771595900439239, 0.013774104683195593, 0.000733810310034856, 0.15160349854227406, 0.009910464083111203, 0.15160349854227406, 0.009910464083111203, 0.050361475309398364, 0.0, 0.0, 1]
[0.010182941480697899, 0.2687, 0.024360535931790498, 0.054060635577742606, 0.05946669913551686, 0.021868314713572617, 0.15333333333333332, 0.08786764705882352, 0.04755490483162518, 0.011019283746556474, 0.000366905155017428, 0.05393586005830904, 0.003827489576925706, 0.05393586005830904, 0.003827489576925706, 0.08785688028427889, 0.0, 0.0, 1]
[0.002115390242114089, 0.0325, 0.001218026796589525, 0.0, 0.0, 5.942476824340385e-05, 0.008333333333333333, 0.00012254901960784314, 5.856515373352855e-05, 0.0027548209366391185, 9.1726288754357e-05, 0.0029154518950437317, 0.0002050440844781628, 0.0029154518950437317, 0.0002050440844781628, 0.00024506800637176816, 0.0, 0.0, 0]
[0.006635442585903497, 0.03315, 0.03532277710109622, 0.18689881894557409, 0.1417853109242286, 0.07939149037318755, 0.3839080459770115, 0.09865196078431372, 0.16814055636896047, 0.01652892561983471, 0.003118693817648138, 0.03644314868804665, 0.004647665914838357, 0.03644314868804665, 0.004647665914838357, 0.09876240656782256, 0.9679086448521003, 0.3661583958854287, 0]
[0.0027643129141585935, 0.0027, 0.02679658952496955, 0.0015828564470960673, 0.0015828564470960673, 0.03434751604468743, 0.21893939393939393, 0.05857843137254902, 0.034612005856515374, 0.0027548209366391185, 0.000183452577508714, 0.29008746355685133, 0.022691545348916684, 0.29008746355685133, 0.022691545348916684, 0.058693787526038474, 0.21563521904441116, 0.05033856337956997, 0]
[0.01716139871842945, 0.0079, 0.025578562728380026, 0.11895774990868135, 0.12462240466623763, 0.02810791537913002, 0.18769841269841273, 0.11629901960784314, 0.0849194729136164, 0.0027548209366391185, 0.000642084021280499, 0.04518950437317784, 0.00512610211195407, 0.04518950437317784, 0.00512610211195407, 0.116284769023404, 0.30278557686680013, 0.016959751383309327, 0]
[0.0005696969119672163, 0.03005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014577259475218659, 6.83480281593876e-05, 0.0014577259475218659, 6.83480281593876e-05, 0.00012253400318588408, 0.0, 0.0, 0]
[0.0008897889660556211, 0.00165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014577259475218659, 6.83480281593876e-05, 0.0014577259475218659, 6.83480281593876e-05, 0.00012253400318588408, 0.0, 0.0, 0]
